day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loses
-1,155700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,155800,KELP,2014,30,,,,,2016,3,2017,30,,,2015.0,37.14453125
-1,155800,RAINFOREST_RESIN,9996,2,9995,28,,,10002,5,10004,2,10005,28,9999.0,0.0
-1,155900,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-1,155900,KELP,2014,30,,,,,2016,3,2017,30,,,2015.0,36.564453125
-1,156000,RAINFOREST_RESIN,9998,9,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-1,156000,KELP,2014,26,,,,,2017,26,,,,,2015.5,37.216796875
-1,156100,KELP,2014,28,,,,,2017,28,,,,,2015.5,37.1796875
-1,156100,RAINFOREST_RESIN,9998,6,9996,1,9995,27,10004,1,10005,27,,,10001.0,0.0
-1,156200,KELP,2014,24,,,,,2017,2,2018,22,,,2015.5,40.361328125
-1,156200,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-1,156300,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-1,156300,KELP,2014,29,,,,,2015,3,2017,29,,,2014.5,40.328125
-1,156400,RAINFOREST_RESIN,10002,1,9995,23,,,10005,23,,,,,10003.5,0.0
-1,156400,KELP,2014,28,,,,,2017,23,,,,,2015.5,40.87109375
-1,156500,KELP,2014,29,,,,,2017,29,,,,,2015.5,40.86328125
-1,156500,RAINFOREST_RESIN,9996,2,9995,27,,,10002,2,10004,2,10005,27,9999.0,0.0
-1,156600,KELP,2015,23,,,,,2018,24,,,,,2016.5,50.65234375
-1,156600,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,156700,RAINFOREST_RESIN,9998,6,9995,27,,,10005,27,,,,,10001.5,0.0
-1,156700,KELP,2015,31,,,,,2018,27,,,,,2016.5,55.203125
-1,156800,RAINFOREST_RESIN,9998,7,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-1,156800,KELP,2015,32,,,,,2018,24,,,,,2016.5,53.421875
-1,156900,KELP,2014,24,,,,,2015,5,2018,25,,,2014.5,49.2734375
-1,156900,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-1,157000,KELP,2014,21,,,,,2016,8,2018,22,,,2015.0,49.01953125
-1,157000,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-1,157100,RAINFOREST_RESIN,9996,2,9995,22,,,9998,1,10002,2,10004,2,9997.0,0.0
-1,157100,KELP,2014,24,,,,,2018,24,,,,,2016.0,45.86328125
-1,157200,RAINFOREST_RESIN,9995,22,,,,,10002,3,10005,22,,,9998.5,0.0
-1,157200,KELP,2015,1,2014,22,,,2018,22,,,,,2016.5,44.96484375
-1,157300,KELP,2014,22,,,,,2015,4,2017,22,,,2014.5,42.21875
-1,157300,RAINFOREST_RESIN,9995,22,,,,,10000,4,10005,22,,,9997.5,0.0
-1,157400,KELP,2014,16,,,,,2017,25,,,,,2015.5,42.53515625
-1,157400,RAINFOREST_RESIN,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003.0,0.0
-1,157500,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0
-1,157500,KELP,2014,25,,,,,2017,26,,,,,2015.5,42.515625
-1,157600,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,157600,KELP,2014,24,,,,,2015,3,2017,24,,,2014.5,40.3046875
-1,157700,KELP,2016,1,2014,25,,,2017,25,,,,,2016.5,42.76171875
-1,157700,RAINFOREST_RESIN,9996,2,9995,23,,,10002,6,10004,2,10005,23,9999.0,0.0
-1,157800,KELP,2014,23,,,,,2017,23,,,,,2015.5,41.4921875
-1,157800,RAINFOREST_RESIN,9996,1,9995,22,,,10002,4,10004,1,10005,22,9999.0,0.0
-1,157900,RAINFOREST_RESIN,9995,24,,,,,10002,4,10005,24,,,9998.5,0.0
-1,157900,KELP,2014,31,,,,,2017,24,,,,,2015.5,41.142578125
-1,158000,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-1,158000,KELP,2014,29,,,,,2017,29,,,,,2015.5,39.361328125
-1,158100,KELP,2014,22,,,,,2017,23,,,,,2015.5,34.939453125
-1,158100,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-1,158200,KELP,2014,26,,,,,2017,26,,,,,2015.5,35.748046875
-1,158200,RAINFOREST_RESIN,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003.0,0.0
-1,158300,RAINFOREST_RESIN,9996,1,9995,30,,,9998,5,10004,1,10005,30,9997.0,0.0
-1,158300,KELP,2014,31,,,,,2017,31,,,,,2015.5,37.90625
-1,158400,RAINFOREST_RESIN,9996,1,9995,30,,,9998,5,10004,1,10005,30,9997.0,0.0
-1,158400,KELP,2016,1,2014,31,,,2017,31,,,,,2016.5,36.201171875
-1,158500,KELP,2014,22,,,,,2017,22,,,,,2015.5,39.10546875
-1,158500,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-1,158600,KELP,2014,27,,,,,2016,2,2017,27,,,2015.0,40.326171875
-1,158600,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,158700,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,158700,KELP,2014,29,,,,,2016,5,2017,29,,,2015.0,39.88671875
-1,158800,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,158800,KELP,2016,4,2014,24,,,2017,24,,,,,2016.5,40.16015625
-1,158900,KELP,2014,32,,,,,2017,32,,,,,2015.5,42.76953125
-1,158900,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-1,159000,KELP,2015,1,2014,26,,,2018,27,,,,,2016.5,48.646484375
-1,159000,RAINFOREST_RESIN,9996,1,9995,26,,,10002,7,10004,1,10005,26,9999.0,0.0
-1,159100,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,159100,KELP,2014,31,,,,,2017,26,,,,,2015.5,42.21875
-1,159200,RAINFOREST_RESIN,9995,30,,,,,10002,1,10005,30,,,9998.5,0.0
-1,159200,KELP,2014,30,,,,,2017,30,,,,,2015.5,43.66015625
-1,159300,KELP,2014,20,,,,,2018,21,,,,,2016.0,45.2421875
-1,159300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,159400,RAINFOREST_RESIN,10000,6,9998,6,9996,1,10004,1,10005,23,,,10002.0,0.0
-1,159400,KELP,2016,6,2014,24,,,2018,24,,,,,2017.0,48.19921875
-1,159500,KELP,2014,26,,,,,2018,26,,,,,2016.0,47.603515625
-1,159500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,159600,RAINFOREST_RESIN,9998,8,9996,1,9995,23,10004,1,10005,23,,,10001.0,0.0
-1,159600,KELP,2016,1,2014,24,,,2018,24,,,,,2017.0,46.056640625
-1,159700,KELP,2014,30,,,,,2017,1,2018,29,,,2015.5,44.859375
-1,159700,RAINFOREST_RESIN,9996,1,9995,29,,,9998,4,10004,1,10005,29,9997.0,0.0
-1,159800,RAINFOREST_RESIN,9995,20,,,,,10002,3,10005,20,,,9998.5,0.0
-1,159800,KELP,2014,20,,,,,2018,20,,,,,2016.0,44.1484375
-1,159900,KELP,2014,25,,,,,2015,5,2017,1,2018,24,2014.5,44.44140625
-1,159900,RAINFOREST_RESIN,9998,2,9996,1,9995,24,10000,5,10004,1,10005,24,9999.0,0.0
-1,160000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,160000,KELP,2014,26,,,,,2018,26,,,,,2016.0,45.603515625
-1,160100,KELP,2015,33,,,,,2018,26,,,,,2016.5,53.197265625
-1,160100,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,160200,RAINFOREST_RESIN,9998,4,9996,1,9995,23,10004,1,10005,23,,,10001.0,0.0
-1,160200,KELP,2014,24,,,,,2016,5,2017,1,2018,23,2015.0,46.40234375
-1,160300,KELP,2014,29,,,,,2017,26,,,,,2015.5,44.4375
-1,160300,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997.0,0.0
-1,160400,RAINFOREST_RESIN,9995,23,,,,,9998,1,10002,8,10005,23,9996.5,0.0
-1,160400,KELP,2017,1,2014,23,,,2018,23,,,,,2017.5,48.26953125
-1,160500,KELP,2014,24,,,,,2018,24,,,,,2016.0,47.796875
-1,160500,RAINFOREST_RESIN,9998,4,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-1,160600,RAINFOREST_RESIN,10002,1,9996,2,9995,20,10004,2,10005,20,,,10003.0,0.0
-1,160600,KELP,2014,22,,,,,2017,22,,,,,2015.5,46.814453125
-1,160700,KELP,2014,26,,,,,2017,24,,,,,2015.5,45.9765625
-1,160700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,160800,RAINFOREST_RESIN,10002,2,9996,2,9995,27,10004,2,10005,27,,,10003.0,0.0
-1,160800,KELP,2015,2,2014,27,,,2018,29,,,,,2016.5,52.177734375
-1,160900,KELP,2015,3,2014,30,,,2018,30,,,,,2016.5,49.67578125
-1,160900,RAINFOREST_RESIN,10000,3,9996,1,9995,29,10004,1,10005,29,,,10002.0,0.0
-1,161000,RAINFOREST_RESIN,9995,27,,,,,10002,3,10005,27,,,9998.5,0.0
-1,161000,KELP,2014,27,,,,,2015,8,2018,27,,,2014.5,48.1171875
-1,161100,KELP,2014,28,,,,,2018,28,,,,,2016.0,54.044921875
-1,161100,RAINFOREST_RESIN,9995,28,,,,,10002,10,10005,28,,,9998.5,0.0
-1,161200,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-1,161200,KELP,2014,31,,,,,2017,1,2018,30,,,2015.5,52.236328125
-1,161300,KELP,2014,20,,,,,2018,20,,,,,2016.0,53.12109375
-1,161300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,161400,RAINFOREST_RESIN,9998,7,9996,1,9995,26,10004,1,10005,26,,,10001.0,0.0
-1,161400,KELP,2015,3,2014,27,,,2017,1,2018,26,,,2016.0,52.16015625
-1,161500,KELP,2014,22,,,,,2018,22,,,,,2016.0,53.546875
-1,161500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,161600,RAINFOREST_RESIN,9996,2,9995,20,,,9998,1,10004,2,10005,20,9997.0,0.0
-1,161600,KELP,2014,22,,,,,2018,22,,,,,2016.0,53.66015625
-1,161700,KELP,2016,7,2014,26,,,2018,26,,,,,2017.0,53.6640625
-1,161700,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,161800,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,161800,KELP,2014,21,,,,,2018,21,,,,,2016.0,54.75
-1,161900,KELP,2015,23,,,,,2018,23,,,,,2016.5,57.8125
-1,161900,RAINFOREST_RESIN,9998,9,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-1,162000,KELP,2015,28,,,,,2018,23,,,,,2016.5,60.7109375
-1,162000,RAINFOREST_RESIN,9998,1,9995,23,,,10005,23,,,,,10001.5,0.0
-1,162100,RAINFOREST_RESIN,9998,4,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-1,162100,KELP,2015,29,,,,,2018,25,,,,,2016.5,65.728515625
-1,162200,RAINFOREST_RESIN,9995,20,,,,,10002,10,10005,20,,,9998.5,0.0
-1,162200,KELP,2015,20,,,,,2019,20,,,,,2017.0,68.216796875
-1,162300,KELP,2016,5,2015,30,,,2019,30,,,,,2017.5,67.5546875
-1,162300,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-1,162400,KELP,2015,24,,,,,2016,5,2019,24,,,2015.5,68.939453125
-1,162400,RAINFOREST_RESIN,9996,2,9995,22,,,10000,5,10004,2,10005,22,9998.0,0.0
-1,162500,RAINFOREST_RESIN,9998,2,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-1,162500,KELP,2015,24,,,,,2017,5,2019,24,,,2016.0,67.75390625
-1,162600,RAINFOREST_RESIN,9995,21,,,,,10000,5,10002,3,10005,21,9997.5,0.0
-1,162600,KELP,2015,21,,,,,2017,4,2019,21,,,2016.0,71.599609375
-1,162700,KELP,2016,24,,,,,2019,24,,,,,2017.5,75.3359375
-1,162700,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,162800,KELP,2016,29,,,,,2018,8,2019,29,,,2017.0,73.44140625
-1,162800,RAINFOREST_RESIN,9998,5,9996,2,9995,27,10004,2,10005,27,,,10001.0,0.0
-1,162900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,162900,KELP,2016,23,,,,,2018,3,2019,23,,,2017.0,72.5703125
-1,163000,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-1,163000,KELP,2016,1,2015,29,,,2019,30,,,,,2017.5,72.1015625
-1,163100,KELP,2015,28,,,,,2019,28,,,,,2017.0,70.55859375
-1,163100,RAINFOREST_RESIN,9996,1,9995,27,,,9998,4,10002,7,10004,1,9997.0,0.0
-1,163200,KELP,2015,21,,,,,2019,21,,,,,2017.0,69.376953125
-1,163200,RAINFOREST_RESIN,9995,21,,,,,9998,1,10005,21,,,9996.5,0.0
-1,163300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,163300,KELP,2015,27,,,,,2018,27,,,,,2016.5,62.630859375
-1,163400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,163400,KELP,2015,22,,,,,2018,22,,,,,2016.5,62.68359375
-1,163500,KELP,2015,2,2014,28,,,2016,2,2018,30,,,2015.5,56.875
-1,163500,RAINFOREST_RESIN,10002,3,9996,2,9995,28,10004,2,10005,28,,,10003.0,0.0
-1,163600,KELP,2014,28,,,,,2017,1,2018,27,,,2015.5,52.0859375
-1,163600,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,163700,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,163700,KELP,2014,26,,,,,2018,26,,,,,2016.0,55.62890625
-1,163800,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997.0,0.0
-1,163800,KELP,2015,1,2014,25,,,2018,26,,,,,2016.5,55.787109375
-1,163900,KELP,2015,24,,,,,2018,24,,,,,2016.5,59.0859375
-1,163900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,164000,KELP,2015,39,,,,,2018,31,,,,,2016.5,60.484375
-1,164000,RAINFOREST_RESIN,9996,2,9995,29,,,9998,1,10004,2,10005,29,9997.0,0.0
-1,164100,RAINFOREST_RESIN,9996,2,9995,22,,,10002,8,10004,2,10005,22,9999.0,0.0
-1,164100,KELP,2015,26,,,,,2018,24,,,,,2016.5,62.361328125
-1,164200,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-1,164200,KELP,2015,25,,,,,2019,25,,,,,2017.0,67.7109375
-1,164300,KELP,2015,26,,,,,2018,24,,,,,2016.5,65.833984375
-1,164300,RAINFOREST_RESIN,9998,7,9996,1,9995,23,10004,1,10005,23,,,10001.0,0.0
-1,164400,KELP,2017,2,2016,24,,,2020,26,,,,,2018.5,85.44140625
-1,164400,RAINFOREST_RESIN,9998,7,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-1,164500,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-1,164500,KELP,2016,27,,,,,2020,27,,,,,2018.0,82.03125
-1,164600,RAINFOREST_RESIN,9996,1,9995,22,,,9998,1,10004,1,10005,22,9997.0,0.0
-1,164600,KELP,2018,1,2017,1,2016,23,2019,1,2020,22,,,2018.5,80.83203125
-1,164700,KELP,2016,26,,,,,2019,26,,,,,2017.5,74.37890625
-1,164700,RAINFOREST_RESIN,9998,5,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-1,164800,KELP,2016,23,,,,,2019,2,2020,21,,,2017.5,80.517578125
-1,164800,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-1,164900,RAINFOREST_RESIN,9996,1,9995,28,,,10000,5,10004,1,10005,28,9998.0,0.0
-1,164900,KELP,2016,29,,,,,2017,5,2020,29,,,2016.5,81.9140625
-1,165000,RAINFOREST_RESIN,9996,2,9995,23,,,10002,8,10004,2,10005,23,9999.0,0.0
-1,165000,KELP,2018,1,2016,25,,,2019,25,,,,,2018.5,79.998046875
-1,165100,KELP,2018,1,2016,30,,,2019,30,,,,,2018.5,77.66796875
-1,165100,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-1,165200,KELP,2016,21,,,,,2017,6,2018,5,2019,21,2016.5,75.46875
-1,165200,RAINFOREST_RESIN,9995,21,,,,,10000,6,10005,21,,,9997.5,0.0
-1,165300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,165300,KELP,2016,22,,,,,2018,4,2019,22,,,2017.0,77.625
-1,165400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,165400,KELP,2016,24,,,,,2019,24,,,,,2017.5,75.8984375
-1,165500,KELP,2017,4,2016,22,,,2019,22,,,,,2018.0,78.138671875
-1,165500,RAINFOREST_RESIN,10000,4,9998,6,9996,1,10004,1,10005,21,,,10002.0,0.0
-1,165600,KELP,2016,26,,,,,2019,26,,,,,2017.5,79.1484375
-1,165600,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997.0,0.0
-1,165700,RAINFOREST_RESIN,9996,2,9995,29,,,10002,6,10004,2,10005,29,9999.0,0.0
-1,165700,KELP,2018,1,2016,31,,,2019,31,,,,,2018.5,78.556640625
-1,165800,RAINFOREST_RESIN,9995,26,,,,,10002,3,10005,26,,,9998.5,0.0
-1,165800,KELP,2016,26,,,,,2019,26,,,,,2017.5,79.69140625
-1,165900,KELP,2016,30,,,,,2019,30,,,,,2017.5,80.30859375
-1,165900,RAINFOREST_RESIN,9995,30,,,,,9998,1,10005,30,,,9996.5,0.0
-1,166000,KELP,2019,1,2017,1,2016,23,2020,24,,,,,2019.5,85.275390625
-1,166000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,166100,RAINFOREST_RESIN,9995,27,,,,,10002,8,10005,27,,,9998.5,0.0
-1,166100,KELP,2016,27,,,,,2019,27,,,,,2017.5,79.0
-1,166200,RAINFOREST_RESIN,9996,1,9995,23,,,9998,1,10004,1,10005,23,9997.0,0.0
-1,166200,KELP,2016,24,,,,,2017,3,2019,24,,,2016.5,80.994140625
-1,166300,KELP,2016,30,,,,,2020,30,,,,,2018.0,83.5546875
-1,166300,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,166400,KELP,2016,29,,,,,2020,29,,,,,2018.0,83.431640625
-1,166400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,166500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-1,166500,KELP,2016,24,,,,,2020,24,,,,,2018.0,83.2265625
-1,166600,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-1,166600,KELP,2016,21,,,,,2020,21,,,,,2018.0,83.6484375
-1,166700,KELP,2016,29,,,,,2020,29,,,,,2018.0,83.45703125
-1,166700,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-1,166800,KELP,2017,3,2016,28,,,2019,2,2020,26,,,2018.0,82.828125
-1,166800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-1,166900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,166900,KELP,2017,7,2016,26,,,2019,2,2020,24,,,2018.0,82.6484375
-1,167000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,167000,KELP,2016,28,,,,,2017,5,2020,28,,,2016.5,82.9765625
-1,167100,KELP,2016,28,,,,,2020,28,,,,,2018.0,87.23828125
-1,167100,RAINFOREST_RESIN,9996,1,9995,27,,,10002,7,10004,1,10005,27,9999.0,0.0
-1,167200,KELP,2016,29,,,,,2019,1,2020,28,,,2017.5,85.376953125
-1,167200,RAINFOREST_RESIN,9996,1,9995,28,,,10002,9,10004,1,10005,28,9999.0,0.0
-1,167300,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005,28,,,9998.5,0.0
-1,167300,KELP,2016,28,,,,,2019,28,,,,,2017.5,84.84765625
-1,167400,RAINFOREST_RESIN,9996,1,9995,26,,,10002,7,10004,1,10005,26,9999.0,0.0
-1,167400,KELP,2016,27,,,,,2020,27,,,,,2018.0,87.408203125
-1,167500,KELP,2016,23,,,,,2020,23,,,,,2018.0,87.95703125
-1,167500,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-1,167600,KELP,2016,29,,,,,2018,1,2020,29,,,2017.0,88.109375
-1,167600,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,167700,RAINFOREST_RESIN,9996,2,9995,26,,,9998,4,10004,2,10005,26,9997.0,0.0
-1,167700,KELP,2016,28,,,,,2018,2,2020,28,,,2017.0,87.427734375
-1,167800,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,0.0
-1,167800,KELP,2019,1,2016,22,,,2020,22,,,,,2019.5,87.9921875
-1,167900,KELP,2016,32,,,,,2019,2,2020,30,,,2017.5,86.83203125
-1,167900,RAINFOREST_RESIN,9996,2,9995,30,,,9998,1,10004,2,10005,30,9997.0,0.0
-1,168000,KELP,2016,29,,,,,2019,29,,,,,2017.5,82.978515625
-1,168000,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,168100,RAINFOREST_RESIN,9996,2,9995,24,,,9998,1,10004,2,10005,24,9997.0,0.0
-1,168100,KELP,2016,26,,,,,2020,26,,,,,2018.0,88.005859375
-1,168200,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,168200,KELP,2017,25,,,,,2020,25,,,,,2018.5,93.71875
-1,168300,KELP,2016,29,,,,,2020,29,,,,,2018.0,90.30078125
-1,168300,RAINFOREST_RESIN,9996,1,9995,28,,,10002,5,10004,1,10005,28,9999.0,0.0
-1,168400,RAINFOREST_RESIN,9996,1,9995,24,,,10002,8,10004,1,10005,24,9999.0,0.0
-1,168400,KELP,2017,25,,,,,2020,25,,,,,2018.5,92.369140625
-1,168500,KELP,2017,25,,,,,2020,25,,,,,2018.5,92.5546875
-1,168500,RAINFOREST_RESIN,10002,1,9998,3,9996,2,10004,2,10005,23,,,10003.0,0.0
-1,168600,RAINFOREST_RESIN,9998,7,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-1,168600,KELP,2017,22,,,,,2019,1,2020,22,,,2018.0,97.63671875
-1,168700,KELP,2017,25,,,,,2019,3,2020,25,,,2018.0,93.9453125
-1,168700,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-1,168800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,168800,KELP,2017,25,,,,,2019,7,2020,25,,,2018.0,95.412109375
-1,168900,KELP,2017,20,,,,,2020,20,,,,,2018.5,92.513671875
-1,168900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,169000,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-1,169000,KELP,2017,28,,,,,2019,3,2020,28,,,2018.0,92.525390625
-1,169100,KELP,2017,27,,,,,2020,27,,,,,2018.5,93.009765625
-1,169100,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-1,169200,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-1,169200,KELP,2019,1,2017,22,,,2020,22,,,,,2019.5,93.66015625
-1,169300,KELP,2017,33,,,,,2020,29,,,,,2018.5,97.373046875
-1,169300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,169400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,169400,KELP,2017,23,,,,,2021,23,,,,,2019.0,101.607421875
-1,169500,KELP,2019,1,2017,25,,,2021,25,,,,,2020.0,101.818359375
-1,169500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-1,169600,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,169600,KELP,2017,26,,,,,2021,26,,,,,2019.0,102.18359375
-1,169700,KELP,2018,6,2017,30,,,2020,2,2021,28,,,2019.0,100.46875
-1,169700,RAINFOREST_RESIN,9998,3,9996,2,9995,28,10004,2,10005,28,,,10001.0,0.0
-1,169800,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-1,169800,KELP,2017,32,,,,,2020,2,2021,30,,,2018.5,100.1640625
-1,169900,KELP,2017,29,,,,,2020,30,,,,,2018.5,97.013671875
-1,169900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,170000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,170000,KELP,2017,26,,,,,2020,26,,,,,2018.5,96.38671875
-1,170100,KELP,2017,32,,,,,2021,32,,,,,2019.0,101.109375
-1,170100,RAINFOREST_RESIN,9996,2,9995,30,,,10002,10,10004,2,10005,30,9999.0,0.0
-1,170200,RAINFOREST_RESIN,9995,22,,,,,10002,5,10005,22,,,9998.5,0.0
-1,170200,KELP,2017,21,,,,,2020,22,,,,,2018.5,98.814453125
-1,170300,KELP,2018,23,,,,,2021,23,,,,,2019.5,109.826171875
-1,170300,RAINFOREST_RESIN,9998,4,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-1,170400,RAINFOREST_RESIN,10002,11,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-1,170400,KELP,2020,10,2018,31,,,2021,31,,,,,2020.5,110.052734375
-1,170500,KELP,2018,39,,,,,2021,32,,,,,2019.5,106.5
-1,170500,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-1,170600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,170600,KELP,2018,24,,,,,2021,24,,,,,2019.5,104.625
-1,170700,KELP,2018,29,,,,,2022,29,,,,,2020.0,111.859375
-1,170700,RAINFOREST_RESIN,9998,2,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
